FY,Month (abbv),Component,Region,Land Filter,Area of Responsibility,Drug Type,Count of Event,Sum Qty (lbs)
2022,JUN,U.S. Border Patrol,Southwest Border,Land Only,RIO GRANDE VALLEY SECTOR,Methamphetamine,1,0.0176
2022,JUN,U.S. Border Patrol,Southwest Border,Land Only,RIO GRANDE VALLEY SECTOR,Other Drugs**,7,0.2826
2022,JUN,U.S. Border Patrol,Southwest Border,Land Only,SAN DIEGO SECTOR,Cocaine,4,71.99730000000001
2022,JUN,U.S. Border Patrol,Southwest Border,Land Only,SAN DIEGO SECTOR,Fentanyl,4,42.5085
2022,JUN,U.S. Border Patrol,Southwest Border,Land Only,SAN DIEGO SECTOR,Marijuana,6,76.4734
2022,JUN,U.S. Border Patrol,Southwest Border,Land Only,SAN DIEGO SECTOR,Methamphetamine,20,784.0455999999999
2022,JUN,U.S. Border Patrol,Southwest Border,Land Only,SAN DIEGO SECTOR,Other Drugs**,2,0.2657
2022,JUN,U.S. Border Patrol,Southwest Border,Land Only,TUCSON SECTOR,Cocaine,4,0.8180000000000001
2022,JUN,U.S. Border Patrol,Southwest Border,Land Only,TUCSON SECTOR,Ecstasy,1,0.0026
2022,JUN,U.S. Border Patrol,Southwest Border,Land Only,TUCSON SECTOR,Fentanyl,25,37.17269999999999
2022,JUN,U.S. Border Patrol,Southwest Border,Land Only,TUCSON SECTOR,Heroin,2,2.2952000000000004
2022,JUN,U.S. Border Patrol,Southwest Border,Land Only,TUCSON SECTOR,Marijuana,47,15.410900000000002
2022,JUN,U.S. Border Patrol,Southwest Border,Land Only,TUCSON SECTOR,Methamphetamine,26,634.0779000000002
2022,JUN,U.S. Border Patrol,Southwest Border,Land Only,TUCSON SECTOR,Other Drugs**,7,0.1914
2022,JUN,U.S. Border Patrol,Southwest Border,Land Only,YUMA SECTOR,Fentanyl,1,0.1074
2022,JUN,U.S. Border Patrol,Southwest Border,Land Only,YUMA SECTOR,Marijuana,5,0.3026999999999999
2022,MAR,Office of Field Operations,Coastal/Interior,Other,ATLANTA FIELD OFFICE,Cocaine,2,16.530480867022
2022,MAR,Office of Field Operations,Coastal/Interior,Other,ATLANTA FIELD OFFICE,Khat (Catha Edulis),3,2983.95671617
2022,MAR,Office of Field Operations,Coastal/Interior,Other,ATLANTA FIELD OFFICE,Marijuana,15,2.729543265822
2022,MAR,Office of Field Operations,Coastal/Interior,Other,ATLANTA FIELD OFFICE,Other Drugs**,7,1.0047788052912
2022,MAR,Office of Field Operations,Coastal/Interior,Other,BALTIMORE FIELD OFFICE,Cocaine,4,27.90611312396
2022,MAR,Office of Field Operations,Coastal/Interior,Other,BALTIMORE FIELD OFFICE,Ecstasy,6,24.627398363496003
2022,MAR,Office of Field Operations,Coastal/Interior,Other,BALTIMORE FIELD OFFICE,Heroin,3,6.732476556956
2022,MAR,Office of Field Operations,Coastal/Interior,Other,BALTIMORE FIELD OFFICE,Ketamine,1,0.006172943336
2022,MAR,Office of Field Operations,Coastal/Interior,Other,BALTIMORE FIELD OFFICE,Khat (Catha Edulis),11,553.0011445952019
2022,MAR,Office of Field Operations,Coastal/Interior,Other,BALTIMORE FIELD OFFICE,Lsd,1,0.000440924524
2022,MAR,Office of Field Operations,Coastal/Interior,Other,BALTIMORE FIELD OFFICE,Marijuana,26,24.797396813724205
2022,MAR,Office of Field Operations,Coastal/Interior,Other,BALTIMORE FIELD OFFICE,Other Drugs**,101,139.80230740394103
2022,MAR,Office of Field Operations,Coastal/Interior,Other,CHICAGO FIELD OFFICE,Cocaine,23,128.129800664994
2022,MAR,Office of Field Operations,Coastal/Interior,Other,CHICAGO FIELD OFFICE,Ecstasy,16,75.99400309818598
2022,MAR,Office of Field Operations,Coastal/Interior,Other,CHICAGO FIELD OFFICE,Fentanyl,7,3.695498666775
2022,MAR,Office of Field Operations,Coastal/Interior,Other,CHICAGO FIELD OFFICE,Heroin,3,6.8830963743544
2022,MAR,Office of Field Operations,Coastal/Interior,Other,CHICAGO FIELD OFFICE,Ketamine,31,94.8895590194916
2022,MAR,Office of Field Operations,Coastal/Interior,Other,CHICAGO FIELD OFFICE,Khat (Catha Edulis),41,1458.128361915258
2022,MAR,Office of Field Operations,Coastal/Interior,Other,CHICAGO FIELD OFFICE,Lsd,5,19.750552665794
2022,MAR,Office of Field Operations,Coastal/Interior,Other,CHICAGO FIELD OFFICE,Marijuana,230,1395.7360646721036
2022,MAR,Office of Field Operations,Coastal/Interior,Other,CHICAGO FIELD OFFICE,Methamphetamine,26,199.4522084314
2022,MAR,Office of Field Operations,Coastal/Interior,Other,CHICAGO FIELD OFFICE,Other Drugs**,389,791.3490910329639
2022,MAR,Office of Field Operations,Coastal/Interior,Other,HOUSTON FIELD OFFICE,Cocaine,1,0.1942052065958
2022,MAR,Office of Field Operations,Coastal/Interior,Other,HOUSTON FIELD OFFICE,Ecstasy,13,1.15852918681
2022,MAR,Office of Field Operations,Coastal/Interior,Other,HOUSTON FIELD OFFICE,Fentanyl,7,0.0551155654999999
2022,MAR,Office of Field Operations,Coastal/Interior,Other,HOUSTON FIELD OFFICE,Ketamine,4,4.534026880291999
2022,MAR,Office of Field Operations,Coastal/Interior,Other,HOUSTON FIELD OFFICE,Marijuana,27,33.36195886035259
2022,MAR,Office of Field Operations,Coastal/Interior,Other,HOUSTON FIELD OFFICE,Methamphetamine,2,0.01763698096
2022,MAR,Office of Field Operations,Coastal/Interior,Other,HOUSTON FIELD OFFICE,Other Drugs**,62,51.4461254725934
2022,MAR,Office of Field Operations,Coastal/Interior,Other,LOS ANGELES FIELD OFFICE,Cocaine,1,0.002314853751
2022,MAR,Office of Field Operations,Coastal/Interior,Other,LOS ANGELES FIELD OFFICE,Ecstasy,4,0.0338850496694
2022,MAR,Office of Field Operations,Coastal/Interior,Other,LOS ANGELES FIELD OFFICE,Fentanyl,1,0.024471311082
2022,MAR,Office of Field Operations,Coastal/Interior,Other,LOS ANGELES FIELD OFFICE,Heroin,1,0.02755778275
2022,MAR,Office of Field Operations,Coastal/Interior,Other,LOS ANGELES FIELD OFFICE,Ketamine,8,279.7157718803828
2022,MAR,Office of Field Operations,Coastal/Interior,Other,LOS ANGELES FIELD OFFICE,Khat (Catha Edulis),3,592.4482366725999
2022,MAR,Office of Field Operations,Coastal/Interior,Other,LOS ANGELES FIELD OFFICE,Lsd,1,0.007054792384
2022,MAR,Office of Field Operations,Coastal/Interior,Other,LOS ANGELES FIELD OFFICE,Marijuana,66,413.4942125298885
2022,MAR,Office of Field Operations,Coastal/Interior,Other,LOS ANGELES FIELD OFFICE,Methamphetamine,12,123.62796127495402
2022,MAR,Office of Field Operations,Coastal/Interior,Other,LOS ANGELES FIELD OFFICE,Other Drugs**,144,394.54093958839104
2022,MAR,Office of Field Operations,Coastal/Interior,Other,MIAMI FIELD OFFICE,Cocaine,37,195.97545242098136
2022,MAR,Office of Field Operations,Coastal/Interior,Other,MIAMI FIELD OFFICE,Ecstasy,20,18.659705393418
2022,MAR,Office of Field Operations,Coastal/Interior,Other,MIAMI FIELD OFFICE,Fentanyl,1,6.61386786
2022,MAR,Office of Field Operations,Coastal/Interior,Other,MIAMI FIELD OFFICE,Heroin,2,2.384519825792
2022,MAR,Office of Field Operations,Coastal/Interior,Other,MIAMI FIELD OFFICE,Ketamine,14,29.54304541931
2022,MAR,Office of Field Operations,Coastal/Interior,Other,MIAMI FIELD OFFICE,Khat (Catha Edulis),1,31.2615487516
2022,MAR,Office of Field Operations,Coastal/Interior,Other,MIAMI FIELD OFFICE,Lsd,2,0.28219169536
2022,MAR,Office of Field Operations,Coastal/Interior,Other,MIAMI FIELD OFFICE,Marijuana,62,374.023486898004
2022,MAR,Office of Field Operations,Coastal/Interior,Other,MIAMI FIELD OFFICE,Methamphetamine,7,7.966183375108001
2022,MAR,Office of Field Operations,Coastal/Interior,Other,MIAMI FIELD OFFICE,Other Drugs**,666,471.032900797756
2022,MAR,Office of Field Operations,Coastal/Interior,Other,NEW ORLEANS FIELD OFFICE,Cocaine,11,13.395948425906
2022,MAR,Office of Field Operations,Coastal/Interior,Other,NEW ORLEANS FIELD OFFICE,Ecstasy,4,20.20316168968
2022,MAR,Office of Field Operations,Coastal/Interior,Other,NEW ORLEANS FIELD OFFICE,Fentanyl,5,14.141992720514
2022,MAR,Office of Field Operations,Coastal/Interior,Other,NEW ORLEANS FIELD OFFICE,Ketamine,15,113.437313676266
2022,MAR,Office of Field Operations,Coastal/Interior,Other,NEW ORLEANS FIELD OFFICE,Marijuana,24,39.019836213642
2022,MAR,Office of Field Operations,Coastal/Interior,Other,NEW ORLEANS FIELD OFFICE,Methamphetamine,12,104.849867646842
2022,MAR,Office of Field Operations,Coastal/Interior,Other,NEW ORLEANS FIELD OFFICE,Other Drugs**,94,438.202366219955
2022,MAR,Office of Field Operations,Coastal/Interior,Other,NEW YORK FIELD OFFICE,Cocaine,8,36.17124332634
2022,MAR,Office of Field Operations,Coastal/Interior,Other,NEW YORK FIELD OFFICE,Ecstasy,26,30.59354809774
2022,MAR,Office of Field Operations,Coastal/Interior,Other,NEW YORK FIELD OFFICE,Fentanyl,1,0.13889122506
2022,MAR,Office of Field Operations,Coastal/Interior,Other,NEW YORK FIELD OFFICE,Heroin,5,10.11811551449
2022,MAR,Office of Field Operations,Coastal/Interior,Other,NEW YORK FIELD OFFICE,Ketamine,17,659.2138438070491
2022,MAR,Office of Field Operations,Coastal/Interior,Other,NEW YORK FIELD OFFICE,Khat (Catha Edulis),16,7100.54271261024
2022,MAR,Office of Field Operations,Coastal/Interior,Other,NEW YORK FIELD OFFICE,Lsd,16,0.0632726691939999
2022,MAR,Office of Field Operations,Coastal/Interior,Other,NEW YORK FIELD OFFICE,Marijuana,64,144.50500996088937
2022,MAR,Office of Field Operations,Coastal/Interior,Other,NEW YORK FIELD OFFICE,Methamphetamine,16,6.056980186188
2022,MAR,Office of Field Operations,Coastal/Interior,Other,NEW YORK FIELD OFFICE,Other Drugs**,1764,1509.7773347151142
2022,MAR,Office of Field Operations,Coastal/Interior,Other,PRECLEARANCE FIELD OFFICE,Cocaine,1,0.629860682534
2022,MAR,Office of Field Operations,Coastal/Interior,Other,PRECLEARANCE FIELD OFFICE,Ecstasy,1,0.001763698096
2022,MAR,Office of Field Operations,Coastal/Interior,Other,PRECLEARANCE FIELD OFFICE,Lsd,1,0.0249783742846
2022,MAR,Office of Field Operations,Coastal/Interior,Other,PRECLEARANCE FIELD OFFICE,Marijuana,31,1.5707274780714
2022,MAR,Office of Field Operations,Coastal/Interior,Other,PRECLEARANCE FIELD OFFICE,Other Drugs**,8,0.5898247357548
2022,MAR,Office of Field Operations,Coastal/Interior,Other,SAN FRANCISCO FIELD OFFICE,Cocaine,15,13.208864150372802
2022,MAR,Office of Field Operations,Coastal/Interior,Other,SAN FRANCISCO FIELD OFFICE,Ecstasy,12,2.7450417628406
2022,MAR,Office of Field Operations,Coastal/Interior,Other,SAN FRANCISCO FIELD OFFICE,Lsd,4,0.0135804753392
2022,MAR,Office of Field Operations,Coastal/Interior,Other,SAN FRANCISCO FIELD OFFICE,Marijuana,63,67.9706318123152
2022,MAR,Office of Field Operations,Coastal/Interior,Other,SAN FRANCISCO FIELD OFFICE,Methamphetamine,31,80.84379807634058
2022,MAR,Office of Field Operations,Coastal/Interior,Other,SAN FRANCISCO FIELD OFFICE,Other Drugs**,96,60.50818265965098
2022,MAR,Office of Field Operations,Coastal/Interior,Other,SAN JUAN FIELD OFFICE,Cocaine,20,945.089970628272
2022,MAR,Office of Field Operations,Coastal/Interior,Other,SAN JUAN FIELD OFFICE,Ecstasy,1,0.105601423498
2022,MAR,Office of Field Operations,Coastal/Interior,Other,SAN JUAN FIELD OFFICE,Ketamine,1,8.693267915184
2022,MAR,Office of Field Operations,Coastal/Interior,Other,SAN JUAN FIELD OFFICE,Marijuana,109,284.90020652602726
2022,MAR,Office of Field Operations,Coastal/Interior,Other,SAN JUAN FIELD OFFICE,Methamphetamine,1,1.1464037624
2022,MAR,Office of Field Operations,Coastal/Interior,Other,SAN JUAN FIELD OFFICE,Other Drugs**,5,4.873979688296
2022,MAR,Office of Field Operations,Coastal/Interior,Other,TAMPA FIELD OFFICE,Cocaine,2,6.613867859999999
2022,MAR,Office of Field Operations,Coastal/Interior,Other,TAMPA FIELD OFFICE,Heroin,1,2.425084882
2022,MAR,Office of Field Operations,Coastal/Interior,Other,TAMPA FIELD OFFICE,Ketamine,1,5.35061909874
2022,MAR,Office of Field Operations,Coastal/Interior,Other,TAMPA FIELD OFFICE,Marijuana,41,6.389834109355598
2022,MAR,Office of Field Operations,Coastal/Interior,Other,TAMPA FIELD OFFICE,Other Drugs**,29,12.3077907931264
2022,MAR,Office of Field Operations,Northern Border,Land Only,BOSTON FIELD OFFICE,Cocaine,2,0.005952481074
2022,MAR,Office of Field Operations,Northern Border,Land Only,BOSTON FIELD OFFICE,Marijuana,15,1.0405377841876
2022,MAR,Office of Field Operations,Northern Border,Land Only,BOSTON FIELD OFFICE,Other Drugs**,1,0.0003086471668
2022,MAR,Office of Field Operations,Northern Border,Land Only,BUFFALO FIELD OFFICE,Cocaine,1,0.000440924524
2022,MAR,Office of Field Operations,Northern Border,Land Only,BUFFALO FIELD OFFICE,Ecstasy,1,0.000440924524
2022,MAR,Office of Field Operations,Northern Border,Land Only,BUFFALO FIELD OFFICE,Lsd,1,0.007275254646
2022,MAR,Office of Field Operations,Northern Border,Land Only,BUFFALO FIELD OFFICE,Marijuana,62,23.5274239534732
2022,MAR,Office of Field Operations,Northern Border,Land Only,BUFFALO FIELD OFFICE,Methamphetamine,4,0.032628414776
2022,MAR,Office of Field Operations,Northern Border,Land Only,BUFFALO FIELD OFFICE,Other Drugs**,24,3.291281109398
2022,MAR,Office of Field Operations,Northern Border,Land Only,DETROIT FIELD OFFICE,Cocaine,4,0.0889124302646
2022,MAR,Office of Field Operations,Northern Border,Land Only,DETROIT FIELD OFFICE,Ecstasy,1,0.00110231131
2022,MAR,Office of Field Operations,Northern Border,Land Only,DETROIT FIELD OFFICE,Marijuana,41,3.6107970657146
2022,MAR,Office of Field Operations,Northern Border,Land Only,DETROIT FIELD OFFICE,Methamphetamine,3,0.0279105223692
2022,MAR,Office of Field Operations,Northern Border,Land Only,DETROIT FIELD OFFICE,Other Drugs**,23,2.7609370919308
2022,MAR,Office of Field Operations,Northern Border,Land Only,SEATTLE FIELD OFFICE,Marijuana,92,9.715308915589798
2022,MAR,Office of Field Operations,Northern Border,Land Only,SEATTLE FIELD OFFICE,Other Drugs**,17,6.117651400690401
2022,MAR,Office of Field Operations,Northern Border,Other,BOSTON FIELD OFFICE,Ketamine,1,47.1348316156
2022,MAR,Office of Field Operations,Northern Border,Other,BOSTON FIELD OFFICE,Marijuana,3,0.259925006898
2022,MAR,Office of Field Operations,Northern Border,Other,BOSTON FIELD OFFICE,Other Drugs**,6,2.0786063910408
2022,MAR,Office of Field Operations,Northern Border,Other,BUFFALO FIELD OFFICE,Ecstasy,4,2.2966876606112
2022,MAR,Office of Field Operations,Northern Border,Other,BUFFALO FIELD OFFICE,Fentanyl,37,2.267233902408
2022,MAR,Office of Field Operations,Northern Border,Other,BUFFALO FIELD OFFICE,Ketamine,4,0.018298367746
2022,MAR,Office of Field Operations,Northern Border,Other,BUFFALO FIELD OFFICE,Lsd,7,0.020172296973
2022,MAR,Office of Field Operations,Northern Border,Other,BUFFALO FIELD OFFICE,Marijuana,16,17.396456632158
2022,MAR,Office of Field Operations,Northern Border,Other,BUFFALO FIELD OFFICE,Methamphetamine,1,0.003968320716
2022,MAR,Office of Field Operations,Northern Border,Other,BUFFALO FIELD OFFICE,Other Drugs**,8,0.342157430624
2022,MAR,Office of Field Operations,Northern Border,Other,DETROIT FIELD OFFICE,Cocaine,1,0.001322773572
2022,MAR,Office of Field Operations,Northern Border,Other,DETROIT FIELD OFFICE,Fentanyl,5,0.182212059543
2022,MAR,Office of Field Operations,Northern Border,Other,DETROIT FIELD OFFICE,Marijuana,26,23.1904914784586
2022,MAR,Office of Field Operations,Northern Border,Other,DETROIT FIELD OFFICE,Other Drugs**,41,15.8309320634698
2022,MAR,Office of Field Operations,Northern Border,Other,PORTLAND FIELD OFFICE,Marijuana,2,2.42398257069
2022,MAR,Office of Field Operations,Northern Border,Other,PORTLAND FIELD OFFICE,Other Drugs**,2,1.250682412326
2022,MAR,Office of Field Operations,Northern Border,Other,SEATTLE FIELD OFFICE,Cocaine,2,0.003527396192
2022,MAR,Office of Field Operations,Northern Border,Other,SEATTLE FIELD OFFICE,Ecstasy,1,0.0366849203968
2022,MAR,Office of Field Operations,Northern Border,Other,SEATTLE FIELD OFFICE,Marijuana,18,10.7580733686236
2022,MAR,Office of Field Operations,Northern Border,Other,SEATTLE FIELD OFFICE,Methamphetamine,1,0.3630792992878
2022,MAR,Office of Field Operations,Northern Border,Other,SEATTLE FIELD OFFICE,Other Drugs**,120,30.50474589860641
2022,MAR,Office of Field Operations,Southwest Border,Land Only,EL PASO FIELD OFFICE,Cocaine,13,56.40266827800839
2022,MAR,Office of Field Operations,Southwest Border,Land Only,EL PASO FIELD OFFICE,Fentanyl,10,20.6072910621522
2022,MAR,Office of Field Operations,Southwest Border,Land Only,EL PASO FIELD OFFICE,Heroin,2,2.42839181593
2022,MAR,Office of Field Operations,Southwest Border,Land Only,EL PASO FIELD OFFICE,Marijuana,36,104.8575176873334
2022,MAR,Office of Field Operations,Southwest Border,Land Only,EL PASO FIELD OFFICE,Methamphetamine,13,895.61360932797
2022,MAR,Office of Field Operations,Southwest Border,Land Only,EL PASO FIELD OFFICE,Other Drugs**,27,8.585439822839799
2022,MAR,Office of Field Operations,Southwest Border,Land Only,LAREDO FIELD OFFICE,Cocaine,18,947.0249017631676
2022,MAR,Office of Field Operations,Southwest Border,Land Only,LAREDO FIELD OFFICE,Ecstasy,1,0.1433004703
2022,MAR,Office of Field Operations,Southwest Border,Land Only,LAREDO FIELD OFFICE,Fentanyl,9,9.527717576853997
2022,MAR,Office of Field Operations,Southwest Border,Land Only,LAREDO FIELD OFFICE,Heroin,1,2.425084882
2022,MAR,Office of Field Operations,Southwest Border,Land Only,LAREDO FIELD OFFICE,Marijuana,30,77.66848011675462
2022,MAR,Office of Field Operations,Southwest Border,Land Only,LAREDO FIELD OFFICE,Methamphetamine,20,2077.902212529746
2022,MAR,Office of Field Operations,Southwest Border,Land Only,LAREDO FIELD OFFICE,Other Drugs**,39,31.8183923329596
2022,MAR,Office of Field Operations,Southwest Border,Land Only,SAN DIEGO FIELD OFFICE,Cocaine,31,851.5023514970216
2022,MAR,Office of Field Operations,Southwest Border,Land Only,SAN DIEGO FIELD OFFICE,Fentanyl,54,420.6824507210771
2022,MAR,Office of Field Operations,Southwest Border,Land Only,SAN DIEGO FIELD OFFICE,Heroin,18,71.82528218602802
2022,MAR,Office of Field Operations,Southwest Border,Land Only,SAN DIEGO FIELD OFFICE,Marijuana,70,239.7942891076132
2022,MAR,Office of Field Operations,Southwest Border,Land Only,SAN DIEGO FIELD OFFICE,Methamphetamine,114,6516.850399227681
2022,MAR,Office of Field Operations,Southwest Border,Land Only,SAN DIEGO FIELD OFFICE,Other Drugs**,42,59.88187141953521
2022,MAR,Office of Field Operations,Southwest Border,Land Only,TUCSON FIELD OFFICE,Cocaine,7,38.1284631959236
2022,MAR,Office of Field Operations,Southwest Border,Land Only,TUCSON FIELD OFFICE,Fentanyl,34,437.61384221154606
2022,MAR,Office of Field Operations,Southwest Border,Land Only,TUCSON FIELD OFFICE,Heroin,2,10.0530791472
2022,MAR,Office of Field Operations,Southwest Border,Land Only,TUCSON FIELD OFFICE,Marijuana,9,1.6871095061811998
2022,MAR,Office of Field Operations,Southwest Border,Land Only,TUCSON FIELD OFFICE,Methamphetamine,18,1081.4093490784585
2022,MAR,Office of Field Operations,Southwest Border,Land Only,TUCSON FIELD OFFICE,Other Drugs**,5,0.507173433731
2022,MAR,Office of Field Operations,Southwest Border,Other,EL PASO FIELD OFFICE,Marijuana,2,0.129411347794
2022,MAR,Office of Field Operations,Southwest Border,Other,LAREDO FIELD OFFICE,Marijuana,4,0.0353180543724
2022,MAR,Office of Field Operations,Southwest Border,Other,LAREDO FIELD OFFICE,Methamphetamine,1,193.8745132028
2022,MAR,Office of Field Operations,Southwest Border,Other,LAREDO FIELD OFFICE,Other Drugs**,1,0.3013057734754
2022,MAR,Office of Field Operations,Southwest Border,Other,SAN DIEGO FIELD OFFICE,Cocaine,1,0.0024471311082
2022,MAR,Office of Field Operations,Southwest Border,Other,SAN DIEGO FIELD OFFICE,Marijuana,3,0.6738649500292
2022,MAR,Office of Field Operations,Southwest Border,Other,TUCSON FIELD OFFICE,Fentanyl,1,0.29541943108
2022,MAR,Office of Field Operations,Southwest Border,Other,TUCSON FIELD OFFICE,Marijuana,8,0.7722793037860001
2022,MAR,Office of Field Operations,Southwest Border,Other,TUCSON FIELD OFFICE,Other Drugs**,4,1.340851477484
2022,MAR,U.S. Border Patrol,Coastal/Interior,Other,MIAMI SECTOR,Cocaine,6,16.358
2022,MAR,U.S. Border Patrol,Coastal/Interior,Other,MIAMI SECTOR,Marijuana,6,9.159700000000004
2022,MAR,U.S. Border Patrol,Coastal/Interior,Other,MIAMI SECTOR,Other Drugs**,1,2.4343
2022,MAR,U.S. Border Patrol,Coastal/Interior,Other,RAMEY SECTOR,Cocaine,3,283.86940000000004
2022,MAR,U.S. Border Patrol,Northern Border,Land Only,BLAINE SECTOR,Marijuana,3,0.0456
2022,MAR,U.S. Border Patrol,Northern Border,Land Only,BLAINE SECTOR,Other Drugs**,1,0.0172
2022,MAR,U.S. Border Patrol,Northern Border,Land Only,DETROIT SECTOR,Cocaine,1,0.5093
2022,MAR,U.S. Border Patrol,Northern Border,Land Only,DETROIT SECTOR,Heroin,1,0.022
2022,MAR,U.S. Border Patrol,Northern Border,Land Only,DETROIT SECTOR,Marijuana,2,2.182
2022,MAR,U.S. Border Patrol,Northern Border,Land Only,HOULTON SECTOR,Marijuana,3,0.1552
2022,MAR,U.S. Border Patrol,Southwest Border,Land Only,BIG BEND SECTOR,Cocaine,5,12.9708
2022,MAR,U.S. Border Patrol,Southwest Border,Land Only,BIG BEND SECTOR,Ecstasy,1,0.0132
2022,MAR,U.S. Border Patrol,Southwest Border,Land Only,BIG BEND SECTOR,Fentanyl,1,2.4802
2022,MAR,U.S. Border Patrol,Southwest Border,Land Only,BIG BEND SECTOR,Heroin,1,0.0264
2022,MAR,U.S. Border Patrol,Southwest Border,Land Only,BIG BEND SECTOR,Marijuana,59,261.4156
2022,MAR,U.S. Border Patrol,Southwest Border,Land Only,BIG BEND SECTOR,Methamphetamine,5,4.2137
2022,MAR,U.S. Border Patrol,Southwest Border,Land Only,BIG BEND SECTOR,Other Drugs**,8,1.2435
2022,MAR,U.S. Border Patrol,Southwest Border,Land Only,DEL RIO SECTOR,Heroin,1,0.0009
2022,MAR,U.S. Border Patrol,Southwest Border,Land Only,DEL RIO SECTOR,Marijuana,17,16.565899999999996
2022,MAR,U.S. Border Patrol,Southwest Border,Land Only,DEL RIO SECTOR,Methamphetamine,4,7.0008
2022,MAR,U.S. Border Patrol,Southwest Border,Land Only,DEL RIO SECTOR,Other Drugs**,4,0.0202
2022,MAR,U.S. Border Patrol,Southwest Border,Land Only,EL CENTRO SECTOR,Fentanyl,3,6.4461
2022,MAR,U.S. Border Patrol,Southwest Border,Land Only,EL CENTRO SECTOR,Heroin,1,0.0372
2022,MAR,U.S. Border Patrol,Southwest Border,Land Only,EL CENTRO SECTOR,Marijuana,2,0.0538999999999999
2022,MAR,U.S. Border Patrol,Southwest Border,Land Only,EL CENTRO SECTOR,Methamphetamine,4,62.8671
2022,MAR,U.S. Border Patrol,Southwest Border,Land Only,EL PASO SECTOR,Cocaine,2,0.0408
2022,MAR,U.S. Border Patrol,Southwest Border,Land Only,EL PASO SECTOR,Fentanyl,2,0.0597
2022,MAR,U.S. Border Patrol,Southwest Border,Land Only,EL PASO SECTOR,Marijuana,16,272.94199999999995
2022,MAR,U.S. Border Patrol,Southwest Border,Land Only,EL PASO SECTOR,Methamphetamine,8,0.2053
2022,MAR,U.S. Border Patrol,Southwest Border,Land Only,EL PASO SECTOR,Other Drugs**,2,0.0815999999999999
2022,MAR,U.S. Border Patrol,Southwest Border,Land Only,LAREDO SECTOR,Cocaine,5,0.0097
2022,MAR,U.S. Border Patrol,Southwest Border,Land Only,LAREDO SECTOR,Marijuana,19,931.6122
2022,MAR,U.S. Border Patrol,Southwest Border,Land Only,LAREDO SECTOR,Methamphetamine,2,0.0104
2022,MAR,U.S. Border Patrol,Southwest Border,Land Only,LAREDO SECTOR,Other Drugs**,1,0.0146
2022,MAR,U.S. Border Patrol,Southwest Border,Land Only,RIO GRANDE VALLEY SECTOR,Cocaine,5,33.6196
2022,MAR,U.S. Border Patrol,Southwest Border,Land Only,RIO GRANDE VALLEY SECTOR,Ecstasy,1,0.0044
2022,MAR,U.S. Border Patrol,Southwest Border,Land Only,RIO GRANDE VALLEY SECTOR,Marijuana,56,4323.243799999999
2022,MAR,U.S. Border Patrol,Southwest Border,Land Only,RIO GRANDE VALLEY SECTOR,Methamphetamine,3,3.7225
2022,MAR,U.S. Border Patrol,Southwest Border,Land Only,RIO GRANDE VALLEY SECTOR,Other Drugs**,5,1.936
2022,MAR,U.S. Border Patrol,Southwest Border,Land Only,SAN DIEGO SECTOR,Cocaine,8,142.6875
2022,MAR,U.S. Border Patrol,Southwest Border,Land Only,SAN DIEGO SECTOR,Fentanyl,5,116.1083
2022,MAR,U.S. Border Patrol,Southwest Border,Land Only,SAN DIEGO SECTOR,Heroin,2,2.2046
2022,MAR,U.S. Border Patrol,Southwest Border,Land Only,SAN DIEGO SECTOR,Marijuana,11,327.1965
2022,MAR,U.S. Border Patrol,Southwest Border,Land Only,SAN DIEGO SECTOR,Methamphetamine,16,213.0564
2022,MAR,U.S. Border Patrol,Southwest Border,Land Only,SAN DIEGO SECTOR,Other Drugs**,1,0.0653
2022,MAR,U.S. Border Patrol,Southwest Border,Land Only,TUCSON SECTOR,Cocaine,3,2.5398
2022,MAR,U.S. Border Patrol,Southwest Border,Land Only,TUCSON SECTOR,Fentanyl,18,6.598700000000001
2022,MAR,U.S. Border Patrol,Southwest Border,Land Only,TUCSON SECTOR,Heroin,3,0.0304
2022,MAR,U.S. Border Patrol,Southwest Border,Land Only,TUCSON SECTOR,Marijuana,48,99.63770000000004
2022,MAR,U.S. Border Patrol,Southwest Border,Land Only,TUCSON SECTOR,Methamphetamine,16,54.7477
2022,MAR,U.S. Border Patrol,Southwest Border,Land Only,TUCSON SECTOR,Other Drugs**,4,0.8624999999999999
2022,MAR,U.S. Border Patrol,Southwest Border,Land Only,YUMA SECTOR,Fentanyl,1,4.03
2022,MAR,U.S. Border Patrol,Southwest Border,Land Only,YUMA SECTOR,Heroin,2,2.403
2022,MAR,U.S. Border Patrol,Southwest Border,Land Only,YUMA SECTOR,Marijuana,7,42.0927
2022,MAR,U.S. Border Patrol,Southwest Border,Land Only,YUMA SECTOR,Methamphetamine,4,22.5902
2022,MAY,Office of Field Operations,Coastal/Interior,Other,ATLANTA FIELD OFFICE,Cocaine,1,23.8760629746
2022,MAY,Office of Field Operations,Coastal/Interior,Other,ATLANTA FIELD OFFICE,Ecstasy,1,0.003086471668
2022,MAY,Office of Field Operations,Coastal/Interior,Other,ATLANTA FIELD OFFICE,Fentanyl,2,0.296301280128
2022,MAY,Office of Field Operations,Coastal/Interior,Other,ATLANTA FIELD OFFICE,Marijuana,10,1.5584697763042
2022,MAY,Office of Field Operations,Coastal/Interior,Other,ATLANTA FIELD OFFICE,Other Drugs**,3,0.153882658876
